description,Source,Gear,Mgmt_area,Sex,year,length_bin,n,proportion
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2013,95,0,0
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2013,97,0,0
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2013,99,0,0
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2014,41,0,0
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2014,43,0,0
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2014,45,0,0
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2014,47,2,0.004
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2014,49,3,0.006
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2014,51,6,0.012
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2014,53,16,0.0319
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2014,55,31,0.0619
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2014,57,76,0.1517
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2014,59,82,0.1637
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2014,61,84,0.1677
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2014,63,80,0.1597
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2014,65,60,0.1198
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2014,67,23,0.0459
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2014,69,19,0.0379
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2014,71,8,0.016
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2014,73,4,0.008
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2014,75,2,0.004
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2014,77,2,0.004
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2014,79,2,0.004
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2014,81,0,0
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2014,83,0,0
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2014,85,1,0.002
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2014,87,0,0
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2014,89,0,0
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2014,91,0,0
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2014,93,0,0
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2014,95,0,0
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2014,97,0,0
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2014,99,0,0
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2015,41,0,0
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2015,43,0,0
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2015,45,0,0
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2015,47,3,0.0054
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2015,49,5,0.009
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2015,51,12,0.0217
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2015,53,32,0.0578
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2015,55,70,0.1264
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2015,57,71,0.1282
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2015,59,59,0.1065
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2015,61,70,0.1264
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2015,63,59,0.1065
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2015,65,43,0.0776
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2015,67,50,0.0903
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2015,69,40,0.0722
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2015,71,24,0.0433
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2015,73,13,0.0235
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2015,75,2,0.0036
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2015,77,0,0
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2015,79,1,0.0018
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2015,81,0,0
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2015,83,0,0
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2015,85,0,0
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2015,87,0,0
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2015,89,0,0
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2015,91,0,0
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2015,93,0,0
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2015,95,0,0
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2015,97,0,0
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2015,99,0,0
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2016,41,0,0
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2016,43,0,0
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2016,45,0,0
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2016,47,2,0.0035
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2016,49,20,0.035
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2016,51,48,0.0841
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2016,53,74,0.1296
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2016,55,89,0.1559
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2016,57,68,0.1191
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2016,59,67,0.1173
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2016,61,68,0.1191
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2016,63,56,0.0981
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2016,65,34,0.0595
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2016,67,23,0.0403
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2016,69,8,0.014
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2016,71,6,0.0105
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2016,73,4,0.007
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2016,75,1,0.0018
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2016,77,3,0.0053
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2016,79,0,0
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2016,81,0,0
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2016,83,0,0
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2016,85,0,0
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2016,87,0,0
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2016,89,0,0
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2016,91,0,0
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2016,93,0,0
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2016,95,0,0
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2016,97,0,0
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2016,99,0,0
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2017,41,0,0
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2017,43,0,0
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2017,45,1,0.0023
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2017,47,1,0.0023
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2017,49,5,0.0117
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2017,51,11,0.0258
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2017,53,34,0.0796
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2017,55,55,0.1288
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2017,57,62,0.1452
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2017,59,72,0.1686
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2017,61,76,0.178
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2017,63,43,0.1007
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2017,65,38,0.089
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2017,67,12,0.0281
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2017,69,9,0.0211
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2017,71,4,0.0094
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2017,73,0,0
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2017,75,2,0.0047
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2017,77,1,0.0023
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2017,79,1,0.0023
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2017,81,0,0
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2017,83,0,0
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2017,85,0,0
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2017,87,0,0
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2017,89,0,0
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2017,91,0,0
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2017,93,0,0
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2017,95,0,0
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2017,97,0,0
lengthcompby_gear_source_area,Fishery,Pot,SSEI,Sex_combined,2017,99,0,0
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2002,41,0,0
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2002,43,1,0.0035
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2002,45,3,0.0105
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2002,47,5,0.0175
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2002,49,11,0.0386
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2002,51,14,0.0491
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2002,53,28,0.0982
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2002,55,33,0.1158
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2002,57,42,0.1474
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2002,59,32,0.1123
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2002,61,19,0.0667
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2002,63,15,0.0526
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2002,65,17,0.0596
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2002,67,12,0.0421
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2002,69,11,0.0386
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2002,71,7,0.0246
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2002,73,9,0.0316
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2002,75,5,0.0175
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2002,77,7,0.0246
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2002,79,6,0.0211
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2002,81,2,0.007
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2002,83,1,0.0035
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2002,85,2,0.007
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2002,87,2,0.007
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2002,89,1,0.0035
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2002,91,0,0
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2002,93,0,0
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2002,95,0,0
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2002,97,0,0
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2002,99,0,0
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2003,41,0,0
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2003,43,0,0
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2003,45,0,0
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2003,47,4,0.0133
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2003,49,11,0.0367
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2003,51,19,0.0633
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2003,53,25,0.0833
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2003,55,27,0.09
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2003,57,30,0.1
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2003,59,33,0.11
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2003,61,22,0.0733
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2003,63,23,0.0767
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2003,65,25,0.0833
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2003,67,15,0.05
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2003,69,17,0.0567
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2003,71,8,0.0267
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2003,73,14,0.0467
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2003,75,6,0.02
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2003,77,7,0.0233
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2003,79,4,0.0133
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2003,81,3,0.01
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2003,83,1,0.0033
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2003,85,4,0.0133
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2003,87,0,0
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2003,89,0,0
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2003,91,0,0
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2003,93,2,0.0067
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2003,95,0,0
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2003,97,0,0
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2003,99,0,0
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2005,41,0,0
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2005,43,1,0.0052
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2005,45,0,0
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2005,47,1,0.0052
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2005,49,5,0.0258
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2005,51,2,0.0103
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2005,53,12,0.0619
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2005,55,14,0.0722
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2005,57,12,0.0619
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2005,59,12,0.0619
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2005,61,13,0.067
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2005,63,29,0.1495
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2005,65,17,0.0876
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2005,67,18,0.0928
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2005,69,21,0.1082
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2005,71,13,0.067
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2005,73,6,0.0309
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2005,75,7,0.0361
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2005,77,1,0.0052
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2005,79,3,0.0155
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2005,81,3,0.0155
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2005,83,2,0.0103
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2005,85,2,0.0103
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2005,87,0,0
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2005,89,0,0
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2005,91,0,0
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2005,93,0,0
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2005,95,0,0
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2005,97,0,0
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2005,99,0,0
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2006,41,0,0
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2006,43,0,0
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2006,45,0,0
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2006,47,1,0.0036
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2006,49,6,0.0214
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2006,51,5,0.0179
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2006,53,9,0.0321
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2006,55,17,0.0607
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2006,57,9,0.0321
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2006,59,11,0.0393
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2006,61,12,0.0429
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2006,63,21,0.075
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2006,65,36,0.1286
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2006,67,30,0.1071
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2006,69,37,0.1321
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2006,71,33,0.1179
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2006,73,17,0.0607
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2006,75,17,0.0607
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2006,77,8,0.0286
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2006,79,6,0.0214
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2006,81,1,0.0036
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2006,83,1,0.0036
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2006,85,1,0.0036
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2006,87,1,0.0036
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2006,89,0,0
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2006,91,0,0
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2006,93,0,0
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2006,95,1,0.0036
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2006,97,0,0
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2006,99,0,0
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2007,41,0,0
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2007,43,0,0
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2007,45,0,0
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2007,47,2,0.0052
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2007,49,6,0.0156
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2007,51,6,0.0156
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2007,53,9,0.0234
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2007,55,16,0.0417
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2007,57,13,0.0339
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2007,59,17,0.0443
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2007,61,16,0.0417
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2007,63,29,0.0755
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2007,65,28,0.0729
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2007,67,35,0.0911
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2007,69,41,0.1068
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2007,71,45,0.1172
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2007,73,34,0.0885
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2007,75,22,0.0573
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2007,77,18,0.0469
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2007,79,15,0.0391
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2007,81,11,0.0286
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2007,83,7,0.0182
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2007,85,6,0.0156
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2007,87,1,0.0026
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2007,89,1,0.0026
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2007,91,2,0.0052
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2007,93,2,0.0052
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2007,95,1,0.0026
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2007,97,0,0
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2007,99,1,0.0026
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2008,41,0,0
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2008,43,0,0
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2008,45,0,0
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2008,47,0,0
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2008,49,0,0
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2008,51,5,0.0155
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2008,53,9,0.028
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2008,55,8,0.0248
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2008,57,10,0.0311
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2008,59,17,0.0528
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2008,61,15,0.0466
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2008,63,16,0.0497
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2008,65,27,0.0839
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2008,67,36,0.1118
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2008,69,37,0.1149
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2008,71,39,0.1211
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2008,73,30,0.0932
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2008,75,17,0.0528
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2008,77,14,0.0435
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2008,79,13,0.0404
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2008,81,12,0.0373
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2008,83,8,0.0248
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2008,85,2,0.0062
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2008,87,0,0
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2008,89,1,0.0031
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2008,91,4,0.0124
lengthcompby_gear_source_area_sex,Survey,Pot,NSEI,Female,2008,93,1,0.0031
