description,Gear,Source,Mgmt_area,Sex,year,age,mean_weight,sd_weight,n
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2006,16,4.2,0.7,11
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2006,17,4,0.7,6
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2006,18,3.9,0.8,6
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2006,19,6,2.4,8
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2006,20,6.4,3,5
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2006,21,6.1,NaN,1
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2006,22,5.9,0.6,3
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2006,23,5.3,1.1,4
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2006,24,6.3,3.8,2
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2006,25,4.3,1.4,3
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2006,26,6.6,1.9,6
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2006,27,4.6,0.6,3
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2006,28,6.5,1.3,3
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2006,29,5.9,1.3,3
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2006,30,6.7,0.3,3
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2006,31,6.6,2.3,6
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2006,32,7,1.6,2
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2006,35,5,1.6,2
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2006,37,5.9,4,2
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2006,39,3.6,NaN,1
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2006,40,6.5,NaN,1
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2006,45,13,NaN,1
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2006,48,9.7,NaN,1
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2007,3,1.5,0.3,12
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2007,4,1.8,0.6,48
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2007,5,2.3,1,56
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2007,6,2.7,0.9,56
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2007,7,2.9,0.8,70
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2007,8,3.3,0.8,77
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2007,9,3.6,0.8,77
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2007,10,3.5,1,56
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2007,11,3.6,0.8,41
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2007,12,3.6,0.9,35
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2007,13,3.7,0.9,22
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2007,14,3.9,0.9,13
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2007,15,4.3,1.3,12
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2007,16,4.3,1.6,7
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2007,17,5,1.1,4
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2007,18,4.4,0.1,3
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2007,19,5.3,0.8,3
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2007,20,5,2.2,5
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2007,21,4.4,0.5,2
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2007,22,4.5,1.3,5
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2007,23,7.6,NaN,1
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2007,24,6.4,0.3,2
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2007,25,7.8,1,3
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2007,26,4.9,1.1,2
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2007,27,5.2,0.6,2
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2007,28,4.9,1.8,4
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2007,29,7.6,1.1,3
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2007,30,4.8,1.2,4
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2007,31,6,3.2,4
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2007,32,7.5,1.4,2
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2007,33,6.6,NaN,1
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2007,34,5.1,0.9,3
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2007,35,9.2,NaN,1
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2007,37,12.1,NaN,1
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2007,38,7.3,4,2
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2007,39,5.2,NaN,1
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2007,41,6.2,NaN,1
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2007,46,4.4,NaN,1
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2007,48,4.3,NaN,1
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2008,3,1.5,0.6,5
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2008,4,2,0.6,9
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2008,5,2.6,0.7,14
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2008,6,3,0.6,20
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2008,7,2.9,0.6,37
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2008,8,3.4,0.8,33
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2008,9,3.4,0.7,46
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2008,10,3.8,0.7,49
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2008,11,3.9,0.7,40
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2008,12,3.7,0.6,49
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2008,13,4,0.9,34
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2008,14,4.4,1.1,13
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2008,15,3.7,0.9,27
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2008,16,4.4,1.6,12
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2008,17,4.1,1.2,7
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2008,18,4.4,1.9,11
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2008,19,5.5,2.3,2
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2008,20,6.1,2.6,4
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2008,21,6,1.2,6
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2008,22,4.9,1.1,3
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2008,24,5,NaN,1
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2008,25,4.5,3.6,3
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2008,26,5.9,0.8,5
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2008,27,5.9,1.9,4
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2008,28,6.2,2.4,4
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2008,29,6.4,0.8,2
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2008,30,7,NaN,1
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2008,31,6.8,2.3,3
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2008,32,7.1,NaN,1
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2008,33,6,1.5,3
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2008,34,6.2,1.7,3
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2008,36,5.8,1.5,2
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2008,37,9.6,NaN,1
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2008,38,6.6,0.3,2
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2008,43,10.1,NaN,1
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2008,48,2.4,NaN,1
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2009,2,1.6,NaN,1
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2009,3,1,0.3,6
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2009,4,1.9,0.8,15
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2009,5,2.2,1,22
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2009,6,2.8,0.7,29
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2009,7,2.9,1,44
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2009,8,2.9,0.8,56
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2009,9,3.4,0.9,50
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2009,10,3.5,0.9,57
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2009,11,3.5,0.8,53
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2009,12,3.5,1,52
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2009,13,3.7,1,27
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2009,14,3.9,0.8,29
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2009,15,3.8,1.2,23
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2009,16,3.9,0.9,17
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2009,17,4.2,1.6,14
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2009,18,3.6,NaN,1
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2009,19,4.6,1.4,11
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2009,20,3.8,0.5,3
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2009,21,4.1,0.9,8
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2009,22,4.6,1.9,5
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2009,23,3.5,0.6,2
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2009,24,4.8,1.5,4
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2009,25,5,2.1,4
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2009,26,6,1.2,3
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2009,27,5.4,0.8,3
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2009,28,5.8,1.4,6
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2009,29,4.7,NaN,1
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2009,30,5.9,0.4,2
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2009,31,5.7,2.2,3
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2009,32,5.7,0.4,4
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2009,33,6.6,2.6,3
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2009,34,11,NaN,1
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2009,35,10,NaN,1
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2009,36,8.3,3.6,2
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2009,37,5,NaN,1
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2009,38,5.5,NaN,1
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2009,39,5.4,0.7,2
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2009,41,8.7,NaN,1
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2009,42,6,NaN,1
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2009,45,6,NaN,1
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2009,47,7.6,NaN,1
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2009,51,6.6,NaN,1
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2009,69,11.2,NaN,1
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2010,2,0.9,0.2,7
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2010,3,1.1,0.3,26
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2010,4,1.2,0.5,42
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2010,5,1.5,0.7,47
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2010,6,2.2,0.9,38
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2010,7,2.4,0.8,32
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2010,8,2.8,0.9,30
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2010,9,3,0.6,32
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2010,10,3.5,0.8,31
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2010,11,3.5,0.7,30
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2010,12,3.9,0.7,39
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2010,13,3.9,0.9,40
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2010,14,3.8,1,27
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2010,15,3.9,0.7,24
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2010,16,4.2,0.8,23
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2010,17,4.1,1.1,16
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2010,18,3.9,0.7,12
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2010,19,5.1,1.7,4
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2010,20,4.4,0.8,4
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2010,21,5.1,1.5,3
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2010,22,5.5,0.8,5
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2010,23,3.7,1.3,3
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2010,24,5.2,2.1,2
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2010,25,7,2.9,2
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2010,26,6.4,3,2
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2010,27,8.3,3.5,2
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2010,28,5.4,1.3,2
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2010,29,7.1,NaN,1
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2010,30,4,0.5,2
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2010,31,4.6,0.7,3
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2010,32,5.6,0.3,4
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2010,33,6.9,2.1,5
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2010,34,5.9,1.1,3
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2010,35,5.1,0.7,4
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2010,36,6.2,2.2,3
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2010,38,4.6,0.3,2
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2010,39,6.2,0.5,3
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2010,40,7.8,2.6,3
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2010,42,6.1,NaN,1
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2010,47,8.8,NaN,1
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2010,54,8.4,NaN,1
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2011,2,1.2,NaN,1
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2011,3,1.5,0.3,47
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2011,4,1.6,0.4,80
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2011,5,1.7,0.5,99
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2011,6,2.1,0.7,84
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2011,7,2.6,0.8,44
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2011,8,3,0.9,40
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2011,9,3.1,0.8,33
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2011,10,3.2,1.1,26
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2011,11,3.8,0.6,19
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2011,12,3.5,0.9,19
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2011,13,3.9,1,28
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2011,14,4.2,0.8,30
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2011,15,4,1.1,30
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2011,16,3.9,1.2,23
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2011,17,5,1.4,11
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2011,18,3.9,0.5,15
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2011,19,5.5,2,3
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2011,20,4.3,0.2,6
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2011,21,4.9,1.6,7
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2011,22,3.4,0.5,6
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2011,23,5.1,1.9,3
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2011,24,4.4,1.2,4
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2011,25,4.4,0.8,5
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2011,26,5.5,2.1,4
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2011,27,4.5,NaN,1
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2011,28,5.8,2,3
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2011,29,5,0.9,3
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2011,30,3.6,1.5,2
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2011,31,5.5,0.8,3
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2011,32,7.8,0.6,2
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2011,33,4.4,0.6,2
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2011,34,4.8,0.3,3
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2011,35,5.5,0.7,5
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2011,36,5.2,NaN,1
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2011,37,5.8,NaN,1
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2011,38,8.2,2.5,2
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2011,39,5,0,2
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2011,42,4.5,NaN,1
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2011,45,7.2,NaN,1
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2011,50,6.2,1.2,2
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2011,52,4.9,NaN,1
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2012,2,0.9,0.1,13
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2012,3,1.4,0.6,21
